*******************************************************************************
 Revised: Mar 27, 2009             Nereid / (Neptune)                       802

            http://ssd.jpl.nasa.gov/sat_props.html  (physical properties)
            http://ssd.jpl.nasa.gov/sat_elem.html   (mean elements)

 SATELLITE PHYSICAL PROPERTIES:
  Radius (km)             =  170   +- 2.5   Density (g cm^-3)   =              
  Mass (10^20 kg )        =                 Geometric Albedo    =  0.2  
                                            V(1,0)              = +4.0 

 SATELLITE ORBITAL DATA:
  Semi-major axis, a (km) = 5513.4(10^3)    Orbital period      = 360.13619 d
  Eccentricity, e         = 0.7512          Rotational period   = 
  Inclination, i  (deg)   = 7.23            Local invar ref. pln= Sun   
  
 Fit to all reported measurements through 2008, as described in AJ (2009).
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Fri Jun 19 18:53:19 2020 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Nereid (802)                    {source: nep081xl}
Center body name: Solar System Barycenter (0)     {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1969-Jun-28 00:00:00.0000 TDB
Stop  time      : A.D. 2071-May-04 00:00:00.0000 TDB
Step-size       : 7200 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),        delta-T,                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
******************************************************************************************************************************************************************************************************************
$$SOE
2440400.500000000, A.D. 1969-Jun-28 00:00:00.0000,      39.699541, -1.605352504494889E+01, -2.564575509715200E+01,  9.033686354453024E-01,  2.380639584263338E-03, -1.800665764147457E-03, -5.187405227988253E-05,
2440405.500000000, A.D. 1969-Jul-03 00:00:00.0000,      39.712359, -1.604162065680898E+01, -2.565480809595717E+01,  9.031054558944709E-01,  2.381191724687282E-03, -1.820637374861713E-03, -5.340074480971696E-05,
2440410.500000000, A.D. 1969-Jul-08 00:00:00.0000,      39.725179, -1.602971233244696E+01, -2.566396257035022E+01,  9.028345957824068E-01,  2.382221313862340E-03, -1.841268962087398E-03, -5.494677298851667E-05,
2440415.500000000, A.D. 1969-Jul-13 00:00:00.0000,      39.738000, -1.601779756817243E+01, -2.567322202285334E+01,  9.025559508515082E-01,  2.383776567815164E-03, -1.862643289547715E-03, -5.651519492972173E-05,
2440420.500000000, A.D. 1969-Jul-18 00:00:00.0000,      39.750824, -1.600587359278623E+01, -2.568259039708678E+01,  9.022694011215675E-01,  2.385916660333817E-03, -1.884854375445119E-03, -5.810924783024800E-05,
2440425.500000000, A.D. 1969-Jul-23 00:00:00.0000,      39.763650, -1.599393730645966E+01, -2.569207213965385E+01,  9.019748099572025E-01,  2.388714382864917E-03, -1.908009832568466E-03, -5.973235847087053E-05,
2440430.500000000, A.D. 1969-Jul-28 00:00:00.0000,      39.776478, -1.598198520421320E+01, -2.570167227511640E+01,  9.016720230719448E-01,  2.392259679011580E-03, -1.932233780466086E-03, -6.138815732658908E-05,
2440435.500000000, A.D. 1969-Aug-02 00:00:00.0000,      39.789310, -1.597001327885084E+01, -2.571139649742677E+01,  9.013608675227034E-01,  2.396664403929101E-03, -1.957670540275590E-03, -6.308047672969485E-05,
